,CD4+ T cells,CD8+ T cells,Macrophages,B cells,Endothelial,Epithelial,Fibroblasts,assigned_type,confidence,doublet_flag
cccfkinf-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3665021638608909,True
cccgeblp-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2246670241719211,False
cccgimpk-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2283313915955337,False
cccgpcij-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2229896285150481,True
ccchdpko-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1649598955200873,True
cccjpghh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4270537802556782,True
cccmdphj-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.614576131115826,False
cccophge-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2635446654337922,True
ccdbbkka-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccdblggf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2110008539681795,False
ccdccola-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4073893583503473,True
ccddaako-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5765828917030605,True
ccdeneip-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2692978939536945,True
ccdeofff-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1976875894585034,True
ccdigilm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3281573075070876,True
ccdjiblp-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6026345331077781,False
ccdjklmk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5964363145162326,True
ccdldajl-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1582145922243756,True
ccdmeapd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3655540931155721,True
ccdoedpn-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccdpcocc-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1713044750013763,True
ccealhdj-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1462628546932718,False
cceaolap-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccecckan-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3259898663045396,True
ccecmbmn-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4718433247378093,True
ccedhjnl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.189009187239544,True
cceejhgm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.5728216264610806,False
cceeoelo-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccehpeno-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1748011182427884,True
cceifajc-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2417083619056476,True
ccejnjdm-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3701129602535122,True
ccekeogo-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3122971422975578,True
ccemckpb-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1994806096662291,True
ccenbief-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3460756026423378,True
cceofnof-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.7157365152078246,True
cceomacp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccfbpjno-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2310508293155604,True
ccfcdnnk-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.402694207528383,False
ccfcnhbf-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1843194488598437,True
ccfejibd-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2120802834385052,False
ccfemfea-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.218010727085975,True
ccfghlmn-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1950331790366692,True
ccfhnkke-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2694989026471063,True
ccfijhmp-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3820539661184976,True
ccfjpldo-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2946878011800917,True
ccfkidid-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.4852206113865315,True
ccfkiiac-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccfkmeag-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2950161214181485,False
ccflcfbf-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3373519420708101,True
ccfpgfmb-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1812508047208658,True
ccgahcjb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2099844519061635,False
ccgbcnfb-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2849342746565797,True
ccgbghgk-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2760206233244164,True
ccgbloco-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2412046509626913,False
ccgeadfg-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1741325129000868,True
ccggfldh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2735825230297526,True
ccgghekg-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3802285583456644,True
ccghipec-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2547010556294261,False
ccgknkie-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccgknnog-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccgmckni-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2685021643400745,True
ccgojlgn-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2639964644295643,True
ccgponcf-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3850982214340027,True
cchachaa-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cchcgjib-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cchdldod-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.6326645390769878,True
cchfaibl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3855839415734654,True
cchhicld-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6869814467671602,False
cchiojno-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.232861019411532,False
cchkgkip-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3956132371619146,True
cchladbd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3939565983344254,True
cchlljhb-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1762739252078415,False
cchnnipd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3372126275331799,True
cchppkja-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1327165964570676,True
cciapjff-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2516153342149517,True
ccicbdop-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2379380584815292,False
ccidhocg-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2133725645120405,False
ccieicam-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1846334697019838,True
ccigecjh-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2006586786223327,False
ccigkbeg-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1721100460405301,True
ccigmdne-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2953817892536142,True
ccijlfcf-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1930825579304528,True
ccilckda-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3566594301329749,True
ccilmhnd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3888356975440959,True
ccimkcjp-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.5863855758716471,True
ccimnpkd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2018892043159725,True
ccincphp-1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Epithelial,0.1630215742440151,False
ccionmon-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2940019001142913,True
ccipbplf-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2121218440890473,False
ccipjmdd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3662831738892036,True
ccjceibc-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1473931141864855,True
ccjebafl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4826669616652762,False
ccjejcif-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.6792646909505917,True
ccjgkgdl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5867689165850587,False
ccjkandl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.6573784396530494,False
ccjknaaj-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3197877177799543,True
ccjnpllg-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1826126247145569,False
cckalldl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.282791257266196,True
cckbjbpm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3090049913423301,False
cckdaapc-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.519281854753415,True
cckdhffo-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2261413106071106,True
cckdlilf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.182207859213099,False
cckdmcif-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2007792483525099,False
cckecpof-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.5890377618606086,True
cckeglch-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2821760860347992,True
cckfigjk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2507310126991471,False
cckfpafh-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.140820348185841,True
cckhpnlo-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2191505006640829,True
cckjcklg-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,B cells,0.2331279005495474,False
cckliako-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2342993933514855,True
cckmgpki-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4041493627440402,True
cckmodcc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1924290794926147,True
ccknancm-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1826958977139313,True
cckpgpmb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2183389595587481,False
cclbgicf-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cclblapd-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4564483690773016,True
cclbnbfm-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccldijfd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3562574355412223,True
ccleclhk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccledhih-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cclgbomm-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cclgoila-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1588159918362472,True
cclhcmje-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3624648925048868,True
cclhnlpe-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.4839560940726329,False
cclhpabm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5844527133205618,True
cclikhem-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2050919822014604,True
cclilabn-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccljnoma-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2427134930591086,False
cclkpecj-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3255620340147042,True
cclldifc-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.328221238434328,True
cclmcndo-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2023318371308113,False
cclmdoml-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.339007057457702,True
cclmhnlo-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.536753657683911,True
cclnhdcm-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4041175069451493,True
ccmamlgm-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5254877582051771,True
ccmbnfno-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1771925246122046,True
ccmfoika-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2189982425275148,True
ccmgijei-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3556626797179028,True
ccmgocbk-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1830715016800636,True
ccmjcacm-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2428292171475344,True
ccmkdelk-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2683314818990496,True
ccmokcad-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2101567460335121,True
ccnajdgd-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1785199758238342,True
ccnbkgmm-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.282731875383292,True
ccncaemc-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccncgcjj-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccnefdac-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3462790845659353,True
ccnehhlg-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2957043068436861,True
ccnfjoak-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.6403114140121067,True
ccngfahf-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5237721196011842,True
ccnhfpmf-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5572853707725441,True
ccnmbppg-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5397857040650752,True
ccnmkafl-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.7030246807540808,True
ccnmpian-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2058441736404183,False
ccnnkfjp-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1952446095177143,True
ccnnmelp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccobidef-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4425160543273083,True
ccobmbel-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2270475832733,True
ccobpnhg-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.6032456389013676,False
ccochdbb-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.4736431656527365,True
ccohjnip-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2907411242310623,True
ccohlkgf-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccohpekk-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2306922943896933,True
ccoihiao-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2026243069708094,True
ccoijdhj-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2493539761258862,False
ccojcaji-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2430871412971935,True
ccoknkga-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3769575114765584,True
ccolejlg-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2028703138689108,True
ccombklp-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2281255630501148,False
ccondlof-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2225917583249941,True
ccooiefd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2008407313390711,True
ccopoohj-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.3650503411792195,True
ccpbdmca-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2556814805214187,False
ccpbknce-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4132278523435998,True
ccpebgne-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2855715810046156,True
ccpfboff-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2263413592696742,False
ccpfokbi-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4402673755606802,True
ccpgjdgd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4062295853344271,True
ccphfkjh-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4150639617485048,False
ccpjdelh-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4485417112875433,True
ccpjkfkf-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2532345417879361,True
ccpllkoe-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6004439701596638,True
ccpmecdn-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
ccpmomno-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2868137131453028,True
ccppoijc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.7234284881956419,False
cdabbdhc-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cdadckoa-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3928762489084668,True
cdaiogdh-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1996567247646781,True
cdajeojb-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2149195721988274,True
cdajmimk-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1282754499103076,True
cdajmnhh-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.7620478831962716,False
cdalghmf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2023847208332927,False
cdankdca-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6590344638021317,False
cdbalebj-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.27726878069981,True
cdbdndjh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2027712987192609,True
cdbdngml-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2009737429389172,True
cdbegbld-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2613207436352577,False
cdbggmnb-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.374804495490627,True
cdbghaom-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3305280588509697,True
cdbgmemp-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3628612857602162,False
cdbhdika-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.5183335291310558,True
cdbicjpd-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,B cells,0.2015709289397858,True
cdblccgb-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4225501884506895,False
cdblcnip-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3744525815983479,True
cdbllejb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5774147209719771,False
cdbmifkj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1867896937402807,False
cdcaakbn-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2145974389264408,False
cdccilkb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1910852955166194,False
cdccnaoj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1852668979448281,True
cdcdjfle-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.4288537022957762,False
cdcefdmi-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3952822951029648,True
cdcggfin-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.6055401067212864,True
cdcjkonp-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3850340871253589,True
cdcjlfeb-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2059325431668153,False
cdckceod-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2711683792994316,True
cdckfmph-1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Epithelial,0.2115214881759249,False
cdclikmo-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cdcokhlc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2145974389264408,False
cdcomikf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6588069195958905,False
cdcpmpnk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.635593739383383,False
cddaabjb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.231551182147242,False
cddbbpkc-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2159589644346708,True
cddbmjbj-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4150458149541215,True
cddcloih-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3919692508129454,True
cddfjkap-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1972770653535825,False
cddhbabc-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3452224669267066,True
cddhdkkh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.401032766726225,True
cddhjpga-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4643105579345538,True
cddibbgc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3140180787665779,True
cddibgaf-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3029184941194059,True
cddjglgk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2408114920753981,True
cddkhdpl-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1447181153668431,False
cddlhbkn-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1598047512053144,True
cddmlnme-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3453653734696322,True
cddncfni-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
cddpbekj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6470413890560924,False
cddpkbjl-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3969496796323535,True
cdeagnmf-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2307016786727219,True
cdeanfko-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3664273752908346,True
cdebfjoj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2220084974604547,False
cdecbopd-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.5528950392591354,True
cdeckpeg-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1542034871780847,True
cdeffijj-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2588326409042302,True
cdehhhlm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.398416445734654,False
cdeianbh-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2077619046522104,False
cdeiffhl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2009802931967711,True
cdejfdjl-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4602569568950962,True
cdekhdej-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3589554472152427,True
cdelheoh-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2330638433289738,True
cdemflpn-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.379615277733293,True
cdemjebm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.476245932242799,True
cdencmlj-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.4459249473395149,True
